brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,leasing,condition,air_conditioning,power_steering,power_mirror,power_window,price,vehicle_age,vehicle_age_for_calculation,annual_mileage,group_count,mileage_median,mileage_q1,mileage_q3,mileage_iqr,mileage_lower_bound,mileage_upper_bound,eligible_for_mileage_detection,mileage_anomaly,mileage_deviation_percentage,mileage_anomaly_reason
BAJAJ,QUTE,2018,1500.0,MANUAL,PETROL,77000.0,NUWARA-ELIYA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,NOT_AVAILABLE,10.5,7,7,11000.0,2,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BAJAJ,QUTE,2019,1500.0,MANUAL,PETROL,66000.0,COLOMBO,2025-01-14,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,13.78125,6,6,11000.0,4,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,False,False,0.0,within_comparable_range
BAJAJ,QUTE,2019,1500.0,MANUAL,PETROL,66000.0,GALLE,2024-12-15,NO LEASING,USED,NOT_AVAILABLE,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,12.25,6,6,11000.0,4,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,False,False,0.0,within_comparable_range
BAJAJ,QUTE,2019,1500.0,MANUAL,PETROL,66000.0,MULLAITIVU,2024-12-11,NO LEASING,USED,NOT_AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,10.5,6,6,11000.0,4,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,False,False,0.0,within_comparable_range
BMW,116I,2013,1600.0,AUTOMATIC,PETROL,132000.0,COLOMBO,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,160.0,12,12,11000.0,1,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,316I,2014,1600.0,AUTOMATIC,PETROL,121000.0,DEHIWALA-MOUNT-LAVINIA,2025-01-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,169.0,11,11,11000.0,1,121000.0,121000.0,121000.0,0.0,121000.0,121000.0,False,False,0.0,within_comparable_range
BMW,316I E30,1990,1600.0,MANUAL,PETROL,385000.0,KULIYAPITIYA,2025-01-23,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,39.0,35,35,11000.0,1,385000.0,385000.0,385000.0,0.0,385000.0,385000.0,False,False,0.0,within_comparable_range
BMW,316I SPORTS,2015,1600.0,AUTOMATIC,PETROL,110000.0,KOTTAWA,2025-01-23,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,178.0,10,10,11000.0,1,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,False,False,0.0,within_comparable_range
BMW,318I,2017,1500.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2025-02-04,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,AVAILABLE,AVAILABLE,220.0,8,8,11000.0,1,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,318I,2016,1500.0,AUTOMATIC,PETROL,99000.0,COLOMBO,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,205.0,9,9,11000.0,2,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range
BMW,318I,2018,1500.0,AUTOMATIC,PETROL,77000.0,NUGEGODA,2025-01-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,271.25,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,318I,2016,1500.0,AUTOMATIC,PETROL,99000.0,KANDANA,2025-01-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,210.0,9,9,11000.0,2,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range
BMW,318I LUXURY LINE,2018,1500.0,AUTOMATIC,PETROL,77000.0,COLOMBO,2025-01-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,218.75,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,318I M SPORT,2018,1499.0,AUTOMATIC,PETROL,77000.0,COLOMBO,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,250.0,7,7,11000.0,2,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,318I M SPORT,2018,1500.0,AUTOMATIC,PETROL,77000.0,KESBEWA,2025-01-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,250.0,7,7,11000.0,2,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,318I M SPORT AUSTRALIAN,2018,1500.0,AUTOMATIC,PETROL,77000.0,NUGEGODA,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,280.0,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,318I M SPORT SHADOW,2018,1500.0,AUTOMATIC,PETROL,77000.0,BORALESGAMUWA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,275.0,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,318I MSPORT,2017,1500.0,AUTOMATIC,PETROL,88000.0,NEGOMBO,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,225.0,8,8,11000.0,1,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,318I SHADOW EDITION,2018,1500.0,AUTOMATIC,PETROL,77000.0,MORATUWA,2024-12-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,280.0,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,320D,2011,2000.0,AUTOMATIC,DIESEL,154000.0,COLOMBO,2025-01-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,295.75,14,14,11000.0,2,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range
BMW,320D,2000,2000.0,MANUAL,DIESEL,275000.0,KELANIYA,2025-01-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.5,25,25,11000.0,1,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
BMW,320D,2011,2000.0,AUTOMATIC,DIESEL,154000.0,JA-ELA,2025-01-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,119.5,14,14,11000.0,2,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range
BMW,320D,2013,2000.0,AUTOMATIC,DIESEL,132000.0,KURUNEGALA,2025-01-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,190.0,12,12,11000.0,2,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,320D,2013,2000.0,AUTOMATIC,DIESEL,132000.0,COLOMBO,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,180.0,12,12,11000.0,2,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,320D SPORTS,2013,2000.0,AUTOMATIC,DIESEL,132000.0,KANDY,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,179.0,12,12,11000.0,1,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,320I,2007,1990.0,AUTOMATIC,PETROL,198000.0,GAMPAHA,2025-01-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,115.0,18,18,11000.0,3,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,False,False,0.0,within_comparable_range
BMW,320I,2007,2000.0,AUTOMATIC,PETROL,198000.0,JA-ELA,2025-01-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,115.0,18,18,11000.0,3,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,False,False,0.0,within_comparable_range
BMW,320I,2007,2000.0,AUTOMATIC,PETROL,198000.0,GALLE,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,115.0,18,18,11000.0,3,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,False,False,0.0,within_comparable_range
BMW,320I E90,2007,2000.0,AUTOMATIC,PETROL,198000.0,JA-ELA,2025-01-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,115.0,18,18,11000.0,2,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,False,False,0.0,within_comparable_range
BMW,320I E90,2007,2000.0,AUTOMATIC,PETROL,198000.0,JA-ELA,2025-01-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,115.0,18,18,11000.0,2,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,False,False,0.0,within_comparable_range
BMW,320I E90,2010,1997.0,AUTOMATIC,PETROL,165000.0,GAMPAHA,2025-01-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,123.125,15,15,11000.0,1,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,False,False,0.0,within_comparable_range
BMW,320I E90,2006,2000.0,MANUAL,PETROL,209000.0,COLOMBO,2024-12-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,116.0,19,19,11000.0,1,209000.0,209000.0,209000.0,0.0,209000.0,209000.0,False,False,0.0,within_comparable_range
BMW,420D,2015,2000.0,AUTOMATIC,DIESEL,110000.0,COLOMBO,2025-01-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,350.0,10,10,11000.0,1,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,False,False,0.0,within_comparable_range
BMW,430I GRAN COUPE,2017,2000.0,AUTOMATIC,PETROL,88000.0,DEHIWALA-MOUNT-LAVINIA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,450.0,8,8,11000.0,1,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,520,2012,2000.0,AUTOMATIC,DIESEL,143000.0,WENNAPPUWA,2025-01-10,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,228.0,13,13,11000.0,1,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range
BMW,520D,2012,1995.0,AUTOMATIC,DIESEL,143000.0,GAMPAHA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,245.0,13,13,11000.0,6,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,True,False,0.0,within_comparable_range
BMW,520D,2012,1995.0,AUTOMATIC,DIESEL,143000.0,ANURADAPURA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,220.0,13,13,11000.0,6,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,True,False,0.0,within_comparable_range
BMW,520D,2012,2000.0,AUTOMATIC,DIESEL,143000.0,KULIYAPITIYA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,212.0,13,13,11000.0,6,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,True,False,0.0,within_comparable_range
BMW,520D,2013,2000.0,AUTOMATIC,DIESEL,132000.0,DEHIWALA-MOUNT-LAVINIA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,264.0,12,12,11000.0,4,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,520D,2012,1995.0,AUTOMATIC,DIESEL,143000.0,MALABE,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,225.0,13,13,11000.0,6,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,True,False,0.0,within_comparable_range
BMW,520D,2013,2000.0,AUTOMATIC,DIESEL,132000.0,COLOMBO,2025-01-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,264.0,12,12,11000.0,4,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,520D,2015,2000.0,AUTOMATIC,DIESEL,110000.0,COLOMBO,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,330.0,10,10,11000.0,1,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,False,False,0.0,within_comparable_range
BMW,520D,2012,2000.0,AUTOMATIC,DIESEL,143000.0,WATTALA,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,198.0,13,13,11000.0,6,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,True,False,0.0,within_comparable_range
BMW,520D,2013,2000.0,AUTOMATIC,DIESEL,132000.0,BATTARAMULLA,2025-01-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,258.0,12,12,11000.0,4,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,520D,2012,2000.0,AUTOMATIC,DIESEL,143000.0,MATARA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,220.0,13,13,11000.0,6,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,True,False,0.0,within_comparable_range
BMW,520D,2013,2000.0,AUTOMATIC,DIESEL,132000.0,GALLE,2024-12-18,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,270.0,12,12,11000.0,4,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,520D 3 OPTION,2013,2000.0,AUTOMATIC,DIESEL,132000.0,COLOMBO,2025-01-09,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,238.0,12,12,11000.0,1,132000.0,132000.0,132000.0,0.0,132000.0,132000.0,False,False,0.0,within_comparable_range
BMW,520D M SPORT,2015,2000.0,AUTOMATIC,DIESEL,110000.0,KANDY,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,360.0,10,10,11000.0,1,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,False,False,0.0,within_comparable_range
BMW,520D MSPORT,2012,1995.0,AUTOMATIC,DIESEL,143000.0,DANKOTUWA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,218.00002,13,13,11000.0,1,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range
BMW,520I,2005,2000.0,AUTOMATIC,PETROL,220000.0,KOTTAWA,2025-01-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,100.0,20,20,11000.0,1,220000.0,220000.0,220000.0,0.0,220000.0,220000.0,False,False,0.0,within_comparable_range
BMW,520I,2011,2000.0,AUTOMATIC,PETROL,154000.0,WELISARA,2025-01-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,178.0,14,14,11000.0,2,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range
BMW,520I,2011,2000.0,AUTOMATIC,PETROL,154000.0,KEGALLE,2024-12-07,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,175.0,14,14,11000.0,2,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range
BMW,525 E,1974,2000.0,MANUAL,DIESEL,561000.0,PANADURA,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,NOT_AVAILABLE,14.5,51,51,11000.0,1,561000.0,561000.0,561000.0,0.0,561000.0,561000.0,False,False,0.0,within_comparable_range
BMW,530E,2017,1990.0,AUTOMATIC,HYBRID,88000.0,COLOMBO,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,364.5,8,8,11000.0,4,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,530E,2017,1500.0,AUTOMATIC,PETROL,88000.0,DEHIWALA-MOUNT-LAVINIA,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,364.5,8,8,11000.0,4,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,530E,2017,2000.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2025-01-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,364.5,8,8,11000.0,4,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,530E,2017,1500.0,AUTOMATIC,PETROL,88000.0,KANDY,2025-01-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,364.5,8,8,11000.0,4,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,530I M SPORT,2017,2200.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2024-12-07,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,AVAILABLE,AVAILABLE,460.0,8,8,11000.0,1,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,535I,2011,3000.0,AUTOMATIC,PETROL,154000.0,COLOMBO,2025-01-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,185.0,14,14,11000.0,1,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range
BMW,730 LI,2006,3000.0,AUTOMATIC,PETROL,209000.0,KANDY,2025-01-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,175.0,19,19,11000.0,1,209000.0,209000.0,209000.0,0.0,209000.0,209000.0,False,False,0.0,within_comparable_range
BMW,730IL,2011,3000.0,AUTOMATIC,PETROL,154000.0,COLOMBO,2024-12-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,275.0,14,14,11000.0,1,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range
BMW,730L ACTIVEHYBRID 7,2014,3000.0,AUTOMATIC,HYBRID,121000.0,COLOMBO,2025-01-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,285.0,11,11,11000.0,1,121000.0,121000.0,121000.0,0.0,121000.0,121000.0,False,False,0.0,within_comparable_range
BMW,740LE M SPORT,2016,2000.0,AUTOMATIC,PETROL,99000.0,MATALE,2025-01-16,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,575.0,9,9,11000.0,1,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range
BMW,DE90,2011,2000.0,AUTOMATIC,DIESEL,154000.0,HOMAGAMA,2025-01-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,127.0,14,14,11000.0,1,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range
BMW,E 30,1988,1800.0,MANUAL,PETROL,407000.0,POLONNARUWA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,28.5,37,37,11000.0,1,407000.0,407000.0,407000.0,0.0,407000.0,407000.0,False,False,0.0,within_comparable_range
BMW,E 36 318I,1993,1800.0,MANUAL,PETROL,352000.0,HAMBANTOTA,2025-01-23,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,45.0,32,32,11000.0,1,352000.0,352000.0,352000.0,0.0,352000.0,352000.0,False,False,0.0,within_comparable_range
BMW,E30 316I,1991,1590.0,MANUAL,PETROL,374000.0,HORANA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,18.0,34,34,11000.0,1,374000.0,374000.0,374000.0,0.0,374000.0,374000.0,False,False,0.0,within_comparable_range
BMW,E34,1990,1796.0,MANUAL,PETROL,385000.0,GAMPAHA,2024-12-10,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,29.5,35,35,11000.0,1,385000.0,385000.0,385000.0,0.0,385000.0,385000.0,False,False,0.0,within_comparable_range
BMW,E39,2002,2500.0,AUTOMATIC,PETROL,253000.0,COLOMBO,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,85.0,23,23,11000.0,1,253000.0,253000.0,253000.0,0.0,253000.0,253000.0,False,False,0.0,within_comparable_range
BMW,E46 318I,2002,1980.0,MANUAL,PETROL,253000.0,KANDY,2025-01-23,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,65.0,23,23,11000.0,1,253000.0,253000.0,253000.0,0.0,253000.0,253000.0,False,False,0.0,within_comparable_range
BMW,E46 320D,2000,2500.0,MANUAL,DIESEL,275000.0,HOMAGAMA,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.5,25,25,11000.0,1,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
BMW,E60 530I,2004,3000.0,AUTOMATIC,PETROL,231000.0,DEHIWALA-MOUNT-LAVINIA,2024-12-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,95.0,21,21,11000.0,1,231000.0,231000.0,231000.0,0.0,231000.0,231000.0,False,False,0.0,within_comparable_range
BMW,G30 530I,2017,2000.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,380.0,8,8,11000.0,1,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,I3 REX,2016,650.0,AUTOMATIC,HYBRID,99000.0,PILIYANDALA,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,167.0,9,9,11000.0,2,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range
BMW,I3 REX,2016,650.0,AUTOMATIC,HYBRID,99000.0,PILIYANDALA,2025-01-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,167.0,9,9,11000.0,2,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range
BMW,I8 COUPE,2018,2990.0,AUTOMATIC,HYBRID,77000.0,KURUNEGALA,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,349.0,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,LUXURY LINE,2017,1500.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,225.0,8,8,11000.0,1,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,False,False,0.0,within_comparable_range
BMW,M SPORT,2018,2000.0,AUTOMATIC,PETROL,77000.0,MORATUWA,2025-01-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,425.0,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range
BMW,M2351,2014,3000.0,AUTOMATIC,PETROL,121000.0,DEHIWALA-MOUNT-LAVINIA,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,355.0,11,11,11000.0,1,121000.0,121000.0,121000.0,0.0,121000.0,121000.0,False,False,0.0,within_comparable_range
BMW,M5 4400,2012,4400.0,AUTOMATIC,PETROL,143000.0,COLOMBO,2025-01-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,350.0,13,13,11000.0,1,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range
BMW,MINI COOPER,2020,1200.0,AUTOMATIC,PETROL,55000.0,COLOMBO,2025-01-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,149.5,5,5,11000.0,1,55000.0,55000.0,55000.0,0.0,55000.0,55000.0,False,False,0.0,within_comparable_range
BMW,MINI COOPER S,2007,1590.0,AUTOMATIC,PETROL,198000.0,WATTALA,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,89.5,18,18,11000.0,1,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,False,False,0.0,within_comparable_range
BMW,MINI COORPER,2015,1600.0,MANUAL,PETROL,110000.0,MAWANELLA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,105.0,10,10,11000.0,1,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,False,False,0.0,within_comparable_range
BYD,SEAL,2024,1500.0,AUTOMATIC,ELECTRIC,11000.0,DEHIWALA-MOUNT-LAVINIA,2025-02-05,NO LEASING,NEW,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,394.5,1,1,11000.0,1,11000.0,11000.0,11000.0,0.0,11000.0,11000.0,False,False,0.0,within_comparable_range
CHERY,CHERY,2015,1000.0,MANUAL,PETROL,110000.0,CHILAW,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,31.5,10,10,11000.0,1,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,False,False,0.0,within_comparable_range
CHERY,QQ,2009,800.0,MANUAL,PETROL,176000.0,ANURADAPURA,2025-02-05,NO LEASING,USED,NOT_AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,12.75,16,16,11000.0,4,176000.0,176000.0,176000.0,0.0,176000.0,176000.0,False,False,0.0,within_comparable_range
CHERY,QQ,2006,812.0,AUTOMATIC,PETROL,209000.0,HOMAGAMA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,11.3,19,19,11000.0,11,209000.0,209000.0,209000.0,0.0,209000.0,209000.0,True,False,0.0,within_comparable_range
CHERY,QQ,2011,798.0,MANUAL,PETROL,154000.0,NITTAMBUWA,2025-02-05,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,12.0375,14,14,11000.0,5,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,True,False,0.0,within_comparable_range
CHERY,QQ,2010,812.0,AUTOMATIC,PETROL,165000.0,COLOMBO,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,18.375,15,15,11000.0,2,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,False,False,0.0,within_comparable_range
